,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
398 ,Cheikhou Kouyaté ,Midfielder,33 ,,,71 ,1 ,,7 ,32 ,49 ,37 ,,188 ,251 ,234 ,20 ,123 ,113 ,,0 ,3 ,955 ,29 ,0 ,17 ,0 ,5 ,15 ,5 ,0 ,45 ,6 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,23 ,5 ,0 ,2 ,,,,,,,,
399 ,Tim Krul ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
400 ,Grzegorz Krychowiak ,Midfielder,27 ,,,40 ,1 ,,3 ,45 ,23 ,13 ,,125 ,122 ,109 ,19 ,26 ,15 ,,0 ,2 ,813 ,30 ,4 ,18 ,0 ,6 ,48 ,2 ,0 ,31 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,17 ,3 ,0 ,0 ,,,,,,,,
401 ,Alexandre Lacazette ,Forward,32 ,,,24 ,,,17 ,7 ,4 ,1 ,,,,,,,,,,4 ,722 ,23 ,5 ,16 ,,,,1 ,0 ,28 ,23 ,14 ,2 ,10 ,2 ,2 ,0 ,2 ,0 ,68 ,35 ,1 ,13 ,,,,,,,,
402 ,Adam Lallana ,Midfielder,12 ,,,3 ,0 ,,6 ,1 ,1 ,0 ,,15 ,17 ,27 ,6 ,3 ,4 ,,0 ,0 ,220 ,18 ,0 ,8 ,0 ,0 ,4 ,1 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,2 ,,,,,,,,
403 ,Erik Lamela ,Midfielder,25 ,,,23 ,1 ,,6 ,7 ,4 ,4 ,,49 ,68 ,86 ,23 ,6 ,14 ,,0 ,2 ,446 ,18 ,4 ,25 ,0 ,5 ,12 ,4 ,0 ,24 ,3 ,2 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,20 ,6 ,0 ,3 ,,,,,,,,
404 ,Manuel Lanzini ,Midfielder,27 ,,,20 ,1 ,,12 ,30 ,5 ,1 ,,165 ,123 ,135 ,65 ,3 ,10 ,,1 ,6 ,1214 ,45 ,6 ,82 ,0 ,6 ,31 ,4 ,0 ,9 ,3 ,5 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,44 ,18 ,0 ,3 ,,,,,,,,
405 ,Aymeric Laporte ,Defender,9 ,4 ,5 ,8 ,1 ,0 ,3 ,11 ,26 ,16 ,0 ,90 ,39 ,23 ,3 ,24 ,9 ,0 ,0 ,0 ,811 ,90 ,0 ,2 ,1 ,1 ,42 ,1 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
406 ,Jamaal Lascelles ,Defender,33 ,9 ,31 ,31 ,1 ,2 ,0 ,28 ,230 ,140 ,1 ,179 ,176 ,88 ,5 ,128 ,60 ,0 ,0 ,0 ,1184 ,36 ,0 ,2 ,0 ,0 ,79 ,5 ,0 ,16 ,0 ,3 ,3 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
407 ,Joel Latibeaudiere ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
408 ,Shayne Lavery ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
409 ,Tom Lawrence ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
410 ,Achraf Lazaar ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
411 ,Lee Chung-Yong ,Midfielder,7 ,,,2 ,0 ,,0 ,2 ,0 ,0 ,,7 ,8 ,9 ,2 ,2 ,4 ,,1 ,0 ,67 ,10 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
412 ,Adam Legzdins ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
413 ,Florian Lejeune ,Defender,24 ,5 ,32 ,33 ,1 ,1 ,4 ,46 ,146 ,81 ,1 ,128 ,141 ,89 ,12 ,83 ,51 ,0 ,0 ,2 ,1071 ,45 ,2 ,4 ,0 ,2 ,108 ,3 ,0 ,17 ,2 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
414 ,Jonathan Leko ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
415 ,Mario Lemina ,Midfielder,25 ,,,55 ,1 ,,5 ,36 ,33 ,21 ,,139 ,151 ,96 ,55 ,25 ,13 ,,1 ,1 ,971 ,39 ,1 ,10 ,0 ,6 ,41 ,2 ,0 ,28 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,23 ,5 ,0 ,0 ,,,,,,,,
416 ,Aaron Lennon ,Midfielder,29 ,,,37 ,1 ,,7 ,19 ,16 ,3 ,,82 ,81 ,127 ,15 ,12 ,19 ,,0 ,2 ,468 ,16 ,1 ,38 ,0 ,0 ,8 ,2 ,0 ,21 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,14 ,5 ,0 ,0 ,,,,,,,,
417 ,Filip Lesniak ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
418 ,Harry Lewis ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
419 ,Lewis Cook ,Midfielder,29 ,,,67 ,1 ,,8 ,35 ,21 ,8 ,,198 ,151 ,158 ,50 ,14 ,27 ,,1 ,2 ,1228 ,42 ,0 ,29 ,0 ,5 ,107 ,5 ,0 ,33 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,2 ,0 ,0 ,,,,,,,,
420 ,Anders Lindegaard ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
421 ,Victor Lindelöf ,Defender,17 ,5 ,14 ,17 ,1 ,0 ,1 ,13 ,64 ,36 ,0 ,94 ,51 ,41 ,4 ,22 ,25 ,0 ,1 ,0 ,751 ,44 ,1 ,1 ,0 ,0 ,30 ,1 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
422 ,Jesse Lingard ,Midfielder,33 ,,,30 ,1 ,,15 ,9 ,10 ,0 ,,84 ,99 ,124 ,28 ,5 ,26 ,,0 ,5 ,932 ,28 ,4 ,46 ,0 ,8 ,19 ,2 ,0 ,34 ,4 ,8 ,1 ,7 ,0 ,3 ,0 ,0 ,0 ,56 ,23 ,0 ,7 ,,,,,,,,
423 ,Jake Livermore ,Midfielder,34 ,,,72 ,1 ,,4 ,26 ,28 ,10 ,,173 ,128 ,152 ,19 ,23 ,37 ,,0 ,2 ,1103 ,32 ,2 ,16 ,0 ,8 ,65 ,5 ,0 ,42 ,1 ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,15 ,4 ,0 ,1 ,,,,,,,,
424 ,Fernando Llorente ,Forward,16 ,,,6 ,,,2 ,0 ,6 ,5 ,,,,,,,,,,0 ,88 ,6 ,0 ,0 ,,,,1 ,0 ,4 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,2 ,0 ,1 ,,,,,,,,
425 ,Hugo Lloris ,Goalkeeper,36 ,15 ,35 ,,,,,,,,,,,,,,,0 ,5 ,0 ,996 ,28 ,,,,,217 ,1 ,0 ,1 ,,0 ,,,,,,,,,,,,86 ,0 ,20 ,17 ,9 ,37 ,169 ,227 
426 ,Jürgen Locadia ,Forward,6 ,,,1 ,,,2 ,1 ,0 ,0 ,,,,,,,,,,1 ,51 ,9 ,0 ,3 ,,,,0 ,0 ,2 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,6 ,1 ,0 ,0 ,,,,,,,,
427 ,Ruben Loftus-Cheek ,Midfielder,24 ,,,21 ,1 ,,13 ,22 ,26 ,16 ,,130 ,188 ,180 ,73 ,32 ,55 ,,0 ,3 ,723 ,30 ,5 ,12 ,0 ,1 ,24 ,1 ,0 ,17 ,3 ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,32 ,7 ,0 ,3 ,,,,,,,,
428 ,Jason Lokilo ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
429 ,Joe Lolley ,Forward,6 ,,,2 ,,,0 ,3 ,1 ,0 ,,,,,,,,,,0 ,65 ,11 ,0 ,8 ,,,,1 ,0 ,3 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,3 ,3 ,1 ,0 ,,,,,,,,
430 ,Kevin Long ,Defender,16 ,4 ,21 ,32 ,1 ,0 ,5 ,19 ,127 ,76 ,0 ,68 ,131 ,84 ,0 ,80 ,58 ,1 ,1 ,2 ,541 ,34 ,3 ,2 ,0 ,0 ,61 ,1 ,0 ,15 ,1 ,1 ,1 ,0 ,0 ,1 ,,,,,,,,,,,,,,,
431 ,Ademola Lookman ,Forward,7 ,,,1 ,,,2 ,1 ,2 ,0 ,,,,,,,,,,1 ,45 ,6 ,1 ,2 ,,,,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,,,,,,,,
432 ,Jonas Lössl ,Goalkeeper,38 ,10 ,58 ,,,,,,,,,,,,,,,1 ,3 ,1 ,1284 ,34 ,,,,,420 ,1 ,0 ,0 ,,0 ,,,,,,,,,,,,103 ,2 ,24 ,26 ,5 ,25 ,103 ,304 
433 ,Dejan Lovren ,Defender,29 ,10 ,24 ,26 ,1 ,0 ,4 ,38 ,142 ,86 ,0 ,107 ,136 ,85 ,0 ,104 ,60 ,0 ,1 ,1 ,1803 ,62 ,1 ,4 ,1 ,0 ,91 ,4 ,0 ,15 ,1 ,2 ,2 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
434 ,Matthew Lowton ,Defender,26 ,8 ,26 ,55 ,1 ,0 ,1 ,39 ,112 ,55 ,1 ,111 ,115 ,95 ,11 ,34 ,29 ,0 ,0 ,3 ,823 ,32 ,3 ,71 ,0 ,1 ,72 ,1 ,0 ,19 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
435 ,Kazenga LuaLua ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
436 ,Lucas Leiva ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
437 ,Lucas Moura ,Forward,6 ,,,4 ,,,1 ,2 ,2 ,2 ,,,,,,,,,,1 ,113 ,19 ,0 ,1 ,,,,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,2 ,0 ,0 ,,,,,,,,
438 ,Romelu Lukaku ,Forward,34 ,,,7 ,,,18 ,3 ,21 ,15 ,,,,,,,,,,7 ,721 ,21 ,9 ,36 ,,,,4 ,0 ,31 ,18 ,16 ,3 ,2 ,11 ,1 ,0 ,0 ,0 ,86 ,43 ,1 ,11 ,,,,,,,,
439 ,Dodi Lukébakio ,Forward,1 ,,,1 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,6 ,6 ,0 ,2 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
440 ,Levi Lumeka ,Forward,1 ,,,1 ,,,1 ,1 ,0 ,0 ,,,,,,,,,,0 ,7 ,7 ,0 ,4 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
441 ,Matt Macey ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
442 ,Niki Mäenpää ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
443 ,Pablo Maffeo ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
444 ,Harry Maguire ,Defender,38 ,9 ,60 ,63 ,1 ,1 ,7 ,48 ,176 ,115 ,0 ,269 ,263 ,136 ,51 ,119 ,63 ,0 ,0 ,4 ,1740 ,46 ,5 ,15 ,0 ,2 ,173 ,7 ,0 ,34 ,4 ,2 ,1 ,1 ,0 ,2 ,,,,,,,,,,,,,,,
445 ,Connor Mahoney ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
446 ,Riyad Mahrez ,Forward,36 ,,,39 ,,,19 ,18 ,9 ,5 ,,,,,,,,,,10 ,1276 ,35 ,12 ,158 ,,,,2 ,0 ,23 ,10 ,12 ,1 ,1 ,10 ,0 ,0 ,0 ,1 ,73 ,36 ,0 ,5 ,,,,,,,,
447 ,Ainsley Maitland-Niles ,Midfielder,15 ,,,25 ,1 ,,1 ,12 ,22 ,8 ,,73 ,56 ,59 ,20 ,6 ,14 ,,0 ,0 ,536 ,36 ,1 ,20 ,0 ,0 ,22 ,1 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,,,,,,,,
448 ,Moses Makasi ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
449 ,Donyell Malen ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
450 ,Scott Malone ,Defender,22 ,2 ,23 ,39 ,1 ,0 ,2 ,26 ,38 ,13 ,0 ,89 ,76 ,65 ,15 ,14 ,13 ,0 ,2 ,1 ,493 ,22 ,0 ,46 ,0 ,0 ,41 ,3 ,0 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
451 ,Steve Mandanda ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
452 ,Sadio Mané ,Forward,29 ,,,28 ,,,13 ,9 ,7 ,6 ,,,,,,,,,,7 ,962 ,33 ,9 ,32 ,,,,3 ,1 ,24 ,12 ,10 ,0 ,7 ,3 ,3 ,0 ,0 ,0 ,70 ,26 ,0 ,12 ,,,,,,,,
453 ,Eliaquim Mangala ,Defender,11 ,2 ,7 ,7 ,1 ,0 ,1 ,3 ,28 ,12 ,0 ,44 ,25 ,26 ,4 ,14 ,14 ,0 ,1 ,0 ,413 ,38 ,0 ,0 ,0 ,1 ,14 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
454 ,Javier Manquillo ,Defender,21 ,4 ,31 ,36 ,1 ,0 ,0 ,18 ,49 ,23 ,0 ,70 ,82 ,81 ,12 ,22 ,19 ,0 ,0 ,1 ,540 ,26 ,3 ,30 ,0 ,0 ,24 ,2 ,0 ,24 ,2 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
455 ,Elvis Manu ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
456 ,Solly March ,Midfielder,36 ,,,54 ,1 ,,10 ,13 ,29 ,13 ,,135 ,143 ,177 ,48 ,19 ,42 ,,0 ,1 ,637 ,18 ,4 ,102 ,0 ,1 ,36 ,3 ,0 ,29 ,7 ,1 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,28 ,9 ,0 ,1 ,,,,,,,,
457 ,Adrian Mariappa ,Defender,28 ,6 ,43 ,45 ,1 ,1 ,2 ,45 ,129 ,79 ,1 ,111 ,149 ,130 ,2 ,90 ,75 ,0 ,2 ,0 ,961 ,34 ,0 ,4 ,0 ,0 ,54 ,4 ,0 ,32 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
458 ,Adnan Maric ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
459 ,Lazar Markovic ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
460 ,Dean Marney ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
461 ,Anthony Martial ,Forward,30 ,,,15 ,,,18 ,3 ,6 ,4 ,,,,,,,,,,5 ,731 ,24 ,9 ,48 ,,,,1 ,0 ,17 ,8 ,9 ,1 ,7 ,1 ,0 ,0 ,1 ,0 ,49 ,16 ,0 ,5 ,,,,,,,,
462 ,Emiliano Martínez ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
463 ,Bruno Martins Indi ,Defender,17 ,1 ,27 ,21 ,1 ,1 ,1 ,21 ,76 ,39 ,0 ,55 ,52 ,42 ,0 ,25 ,21 ,0 ,1 ,0 ,351 ,21 ,0 ,4 ,1 ,0 ,27 ,3 ,0 ,12 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
464 ,Brandon Mason ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
465 ,Massadio Haidara ,Defender,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
466 ,Ntumba Massanka ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
467 ,Conor Masterson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
468 ,Arthur Masuaku ,Defender,27 ,4 ,29 ,58 ,1 ,0 ,3 ,26 ,33 ,11 ,0 ,143 ,194 ,165 ,83 ,23 ,20 ,0 ,0 ,3 ,683 ,25 ,3 ,100 ,0 ,1 ,28 ,5 ,0 ,30 ,2 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
469 ,Juan Mata ,Midfielder,28 ,,,18 ,1 ,,6 ,15 ,7 ,0 ,,109 ,58 ,67 ,17 ,3 ,8 ,,1 ,5 ,1215 ,43 ,6 ,111 ,0 ,4 ,54 ,1 ,0 ,12 ,18 ,3 ,0 ,0 ,3 ,2 ,0 ,0 ,1 ,28 ,10 ,0 ,3 ,,,,,,,,
470 ,Ales Mateju ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
471 ,Nemanja Matic ,Midfielder,36 ,,,70 ,1 ,,5 ,64 ,56 ,27 ,,317 ,202 ,148 ,54 ,57 ,28 ,,1 ,1 ,2601 ,72 ,2 ,18 ,0 ,4 ,175 ,6 ,0 ,33 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,18 ,3 ,0 ,0 ,,,,,,,,
472 ,Joel Matip ,Defender,25 ,9 ,27 ,35 ,1 ,0 ,2 ,35 ,96 ,58 ,1 ,123 ,104 ,58 ,3 ,57 ,21 ,0 ,1 ,0 ,1655 ,66 ,1 ,0 ,0 ,1 ,91 ,3 ,0 ,19 ,1 ,1 ,0 ,1 ,0 ,1 ,,,,,,,,,,,,,,,
473 ,Konstantinos Mavropanos ,Defender,3 ,1 ,3 ,1 ,1 ,0 ,0 ,6 ,11 ,9 ,0 ,14 ,8 ,9 ,1 ,4 ,7 ,0 ,0 ,0 ,103 ,34 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
474 ,Alfie Mawson ,Defender,38 ,9 ,56 ,32 ,1 ,0 ,3 ,35 ,222 ,126 ,1 ,220 ,186 ,117 ,23 ,122 ,74 ,0 ,1 ,1 ,1744 ,46 ,1 ,2 ,1 ,1 ,190 ,3 ,0 ,19 ,1 ,2 ,0 ,2 ,0 ,0 ,,,,,,,,,,,,,,,
475 ,Chancel Mbemba ,Defender,9 ,1 ,11 ,16 ,1 ,0 ,0 ,15 ,41 ,26 ,0 ,34 ,47 ,34 ,8 ,19 ,17 ,0 ,0 ,0 ,213 ,24 ,1 ,7 ,1 ,1 ,9 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
476 ,James McArthur ,Midfielder,33 ,,,58 ,1 ,,9 ,36 ,37 ,12 ,,177 ,151 ,186 ,27 ,39 ,52 ,,0 ,1 ,1070 ,32 ,3 ,11 ,0 ,3 ,37 ,5 ,0 ,45 ,0 ,5 ,0 ,2 ,3 ,0 ,0 ,0 ,0 ,30 ,11 ,0 ,1 ,,,,,,,,
477 ,Gareth McAuley ,Defender,9 ,0 ,15 ,8 ,1 ,0 ,0 ,11 ,15 ,11 ,0 ,26 ,26 ,16 ,1 ,15 ,10 ,0 ,0 ,0 ,125 ,14 ,0 ,1 ,1 ,0 ,16 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
478 ,Oliver McBurnie ,Forward,11 ,,,4 ,,,1 ,0 ,3 ,3 ,,,,,,,,,,1 ,99 ,9 ,1 ,3 ,,,,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,3 ,1 ,0 ,,,,,,,,
